url,title,summary
https://www.yna.co.kr/view/AKR20250610059900001,[속보] 李대통령 주재 국무회의서 '3대 특검 법안' 의결,
https://www.yna.co.kr/view/AKR20250610083800505,[전국 주요 신문 톱뉴스](10일 석간),"▲ 내일신문(서울) = '내란·김건희·채해병특검' 이르면 이달 출범 ▲ 문화일보(서울) = 李대통령, '3 특검법' 공포… '司正 바람' 몰아친다 ▲ 아시아경제(서울) = 고위공직 후보자 '국민 추천' 받는다 ▲ 헤럴드경제(서울) = '3대 특검법' 국무회의 의결 (서울=연합뉴스)"
https://www.yna.co.kr/view/AKR20250610085800505,[주요 신문 사설](10일 석간),"▲ 내일신문 = 추경예산은 시작일 뿐이다 ▲ 문화일보 = 美·日 이어 中 정상과 통화, 과거보다 미래·국익 집중해야 李대통령은 경제인과 회동, 민주당은 反기업 입법 강행 K-뮤지컬도 세계 정상… 창의적 상상력의 힘이다 ▲ 헤럴드경제 = ""AI, 바이오 등 미래산업 중위권"" …3% 성장 시험대 재계 만나는 李대통령, 실질적 대책으로 이어가야 (서울=연합뉴스)"
https://www.yna.co.kr/view/AKR20250610088900530,'장애인을 위한 따뜻한 기술'…제20회 보조공학기기 박람회,"(서울=연합뉴스) 김은경 기자 = 고용노동부가 주최하고 한국장애인고용공단이 주관하는 '2025년 제20회 대한민국 보조공학기기 박람회'가 10∼11일 서울 양재동 aT센터에서 개최된다. 국내외 49개의 업체가 참가한 이번 박람회는 시각장애 61점, 지체·뇌병변장애 82점, 청각장애 24점 등 활용도가 높은 장애 유형별 보조공학기기 총 200점을 소개하고 체험 기회를 제공한다. 카메라로 사물을 인식해 실시간 음성으로 변환해주는 스마트 안경(인비전 글래스) 등 인공지능(AI)과 음성·영상 인식 기술이 접목된 차세대 기기도 직접 확인할 수 있다. 박람회에 참석한 장애인들을 위해 행사 기간에 보조기기를 활용한 e스포츠, 국내 최초 전동휠체어 탑승 차량, 휠체어 레이싱 등 다양한 체험 프로그램도 운영한다. 이정한 노동부 고용정책실장은 ""보조공학기기가 장애인 고용을 고민하는 기업에는 해결책을, 일하고자 하는 분들께는 가능성을 보여줌으로써 누군가는 일하는 기쁨을 알게 되고 포기했던 꿈을 이어갈 것""이라며 ""많은 분이 다양하고 발전된 기술을 직접 보고 체험하시길 바란다""고 말했다. bookmania@yna.co.kr"
https://www.yna.co.kr/view/AKR20250610085200030,"FC바르셀로나 15년 만에 내한…BBQ, 티켓 3만장 뿌린다","7월 31일 상암 FC서울 경기에 BBQ 고객 이벤트 입장권 제공 FC바르셀로나, 대구FC와도 8월 4일 경기 (서울=연합뉴스) 김윤구 기자 = 세계 최고의 명문 구단 중 하나로 꼽히는 FC바르셀로나가 15년 만에 한국을 찾아 국내 구단들과 친선 경기를 벌인다. FC바르셀로나는 다음 달 31일 서울월드컵경기장에서 FC서울과 경기하고 8월 4일에는 대구FC와 경기할 예정이다. 이번 2025 FC바르셀로나 아시아투어 서울 경기는 치킨 프랜차이즈 BBQ가 메인스폰서로 참여해 상암 경기장의 6만4천석 가운데 3만석을 확보해 고객과 가맹점주 등에게 제공할 예정이다. 윤홍근 제너시스BBQ그룹 회장은 10일 롯데호텔 서울에서 열린 기자회견에서 바르셀로나 응원 머플러를 두른 채 ""BBQ는 창사 30주년을 맞아 5천만 국민에게 보답하고 싶었다""며 ""세계 최고 명문 축구 클럽 바르셀로나를 초청해 서울 매치를 여는 것이 큰 감동을 함께할 방안이라 생각했다""고 이번 행사를 마련한 배경을 설명했다. BBQ는 자체 앱에서 FC바르셀로나 서울 경기의 입장권을 증정하는 프로모션을 벌인다. 오는 11일부터 다음 달 25일까지 45일간 BBQ 앱에서 '골든 티켓 페스타' 이벤트를 벌여 2만장을 제공한다. 앱에서 치킨을 주문하거나 친구를 초대하면 응모권을 받을 수 있다. 이외에도 주문 금액이 많은 고객을 선정해 티켓을 증정하고 공식 인스타그램 등에서 이벤트를 통해 티켓을 나눠준다. BBQ는 이번 프로모션이 최근 배달앱 수수료 등으로 수익성이 악화한 가맹점주들에게 큰 도움이 될 것으로 기대했다. BBQ가 마케팅에 지출하는 금액은 100억원에 가까운 것으로 전해졌다. '클럽 그 이상의 클럽' 모토를 내건 FC바르셀로나는 125년의 역사를 자랑한다. 트레블(라리가·코파 델레이·UEFA 챔피언스리그 우승)을 2차례나 이뤄냈다. FC바르셀로나는 올 시즌 코파 델 레이(스페인 국왕컵)와 라리가에서 우승하며 세계적인"
https://www.yna.co.kr/view/AKR20250610092300064,"옥천군의회 ""동이IC 설치 시급…택배 화물차 분산 필요""","(옥천=연합뉴스) 박병기 기자 = 충북 옥천군의회는 10일 경부고속도로 동이IC 설치를 요구하는 건의문을 채택, 국토교통부와 한국도로공사 등에 보냈다. 군의회는 건의문에서 ""옥천IC를 이용하는 택배 차량으로 옥천읍 시가지가 교통혼잡과 소음, 환경피해 등에 시달린다""며 ""이를 해결하기 위해 택배업체가 몰려 있는 동이면 부근에 IC를 신설해야 한다""고 주장했다. 이어 ""내년 이후 옥천군청, 옥천경찰서 등이 옥천IC 인근의 행정 타운으로 이전할 예정이어서 혼잡은 더욱 극심해질 전망""이라며 ""이를 감안하더라고 동이IC 설치가 시급하다""고 덧붙였다. 한국도로공사가 밝힌 옥천IC 이용 차량은 하루 2만4천대 가량이다. 이 가운데는 동이·이원·군서면 일대 택배업체를 드나드는 대형 화물차량도 상당수 포함된다. bgipark@yna.co.kr"
https://www.yna.co.kr/view/AKR20250610089600001,8월부터 '적극행정' 공무원 법적책임에 소속기관 지원 의무화,"인사처, 적극행정 운영 규정 개정안 입법예고 (서울=연합뉴스) 홍국기 기자 = 오는 8월부터 '적극행정'을 추진한 국가공무원에게 민·형사상 책임 문제가 발생한 경우 소속 기관의 법적 지원이 의무화된다. 인사혁신처는 10일 적극행정 운영 규정 개정안을 입법 예고했다면서 이같이 밝혔다. 국민을 위한 공무원의 적극행정이 법적 책임 우려로 위축되지 않도록 지원을 강화하는 취지다. 기존에도 감사 면책, 징계 면제 등의 행정적 보호 장치가 있었으나 민·형사 책임 문제에 대해서는 기관의 적극적인 보호·지원이 부족하다는 인식이 있었다. 가령, 현재는 적극행정을 펼친 공무원이 기소되면 적극행정위원회 심의를 거쳐 지원받는 변호사 선임 비용(2천만원 한도)을 일절 지원받을 수 없다. 그러나 8월부터는 기소가 되더라도 무죄 판결을 받으면 수사나 형사 소송에서 발생한 변호사 선임 비용을 지원받을 수 있게 된다. 아울러 개정안은 정부 부처가 관련 지원 지침을 마련하고, 수사·소송 등을 관리·지원할 수 있는 적극행정 보호관도 두도록 했다. 또 적극행정 우수공무원 선발과 관련한 포상 근거를 마련하는 내용 등도 개정안에 포함됐다. 인사처 박용수 차장은 ""급변하는 행정 환경에 신속하게 대처하기 위해서는 적극행정 실천에 따른 공무원의 부담을 줄이는 것이 중요하다""고 강조했다. redflag@yna.co.kr"
https://www.yna.co.kr/view/AKR20250610091700505,[부고] 이경희(연합뉴스TV 사회부장)씨 외조모상,"▲ 김정출(향년 94세)씨 별세, 김미화·김혜숙·김상각·김상경·김미경씨 모친상, 이계창·김용광씨 장모상, 이경희씨 외조모상 = 9일 오후 3시10분, 서울 서대문구 동신병원 장례식장 3호실, 발인 12일 오후 3시50분. ☎ 02-395-1024 (서울=연합뉴스) ※ 부고 게재 문의는 팩스 02-398-3111, 전화 02-398-3000, 카톡 okjebo, 이메일 jebo@yna.co.kr(확인용 유족 연락처 필수)"
https://www.yna.co.kr/view/AKR20250610091000063,"당진 호수공원, 도시계획시설로 확정…2027년 말 완공","(당진=연합뉴스) 정윤덕 기자 = 충남 당진시는 대덕동 일원 15만3천449㎡ 부지에 조성하는 호수공원이 충남도 도시계획위원회 심의를 거쳐 도시계획시설(공원)로 확정됐다고 10일 밝혔다. 시는 이번 결정 고시에 따라 보상, 공원 조성계획 수립, 실시설계 및 인가 등 절차를 진행할 예정이다. 총 841억원을 투입해 2027년 말 완공하는 것을 목표로 하고 있다. 시 관계자는 ""시민들의 오랜 염원이었던 호수공원 조성사업이 첫걸음을 뗐다""며 ""시민들에게 도심 속 친환경 여가·문화공간을 제공할 수 있도록 빠르고 정확한 사업 추진에 최선을 다하겠다""고 말했다. cobra@yna.co.kr"
https://www.yna.co.kr/view/AKR20250610090600073,"""IAEA 이사회에 北영변 새로운 핵 시설 보고돼""","교도통신 ""그로시 사무국장, 북한 핵 관련 활동에 유감 표명"" (도쿄=연합뉴스) 경수현 특파원 = 라파엘 그로시 국제원자력기구(IAEA) 사무총장이 9일(현지시간) IAEA 이사회에 북한 영변에서 평양 근교 강선 핵 관련 시설과 유사한 특징을 지닌 시설이 건설되고 있다고 보고했다고 교도통신이 10일 보도했다. 외교 소식통에 따르면 그로시 사무총장은 오스트리아 빈에서 열린 IAEA 이사회에서 이런 내용을 보고하고 북한의 핵 개발에 대해 깊은 유감을 표명했다. 일본 등은 이번 이사회에서 북한 핵 관련 활동에 우려를 표시하는 공동 성명을 낼 방침이다. 앞서 조선중앙통신 등 북한 매체는 작년 9월과 올해 1월 김정은 북한 국무위원장이 핵물질 생산시설과 핵무기 연구소를 시찰했다고 전하면서 이례적으로 시설 내부 사진도 공표했으나 두 번 모두 구체적인 위치는 밝히지 않았다. evan@yna.co.kr"
https://www.yna.co.kr/view/AKR20250610091300007,"대한체육회, 자생한방병원·자생의료재단과 업무협약 체결","(서울=연합뉴스) 최송아 기자 = 대한체육회는 자생한방병원·자생의료재단과 체육회 소속 국가대표 선수·지도자, 임직원들의 신속한 의료 서비스·치료 지원을 위한 업무협약을 체결했다고 10일 밝혔다. 이번 협약에 따라 선수들은 자생한방병원 본원과 전국 분원에서 진료 혜택을 받게 되며, 전담 코디네이터 지정으로 신속하고 원활한 진료 서비스를 받을 수 있다고 체육회는 전했다. 아울러 체육회는 ""이번 협약으로 전국 각지에서 훈련하는 국가대표 선수들이 보다 손쉽게 의료 서비스를 제공받을 수 있을 것으로 기대하며, 진료 접근성이 좋아짐에 따라 선수들의 치료 지원이 원활해질 것으로 전망한다""고 덧붙였다. songa@yna.co.kr"
https://www.yna.co.kr/view/AKR20250610050451051,"속도 내는 해수부 이전…부산 지자체들, 청사 유치 경쟁(종합)","구청장 성명에 기초의회는 이전 촉구 건의안 채택 (부산=연합뉴스) 박성제 기자 = 해양수산부의 부산 이전이 본격 논의되면서 부산지역 기초 지자체들이 치열한 청사 유치전을 벌일 것으로 예상된다. 부산 북항을 끼고 있는 동구는 10일 김진홍 동구청장 명의의 성명서를 내고 ""해운과 항만 중심지인 북항에 해수부 청사를 이전해야 한다""고 말했다. 북항은 해수부 이전 유력 후보지로 거론되는 곳 중 하나다. 김 청장은 ""북항 재개발 1단계 지역 내에 공공기관 입주를 목적으로 하는 공공 포괄 용지가 이미 조성돼 있으며, 복합항만지구 등은 해수부가 소유권을 가지고 있어 언제든 이전할 수 있다""고 말했다. 이어 ""북항은 부산역과 맞닿아 있고, 가덕도 신공항과 부산역을 연결하는 BuTX선이 계획돼 있으니 해수부 청사로서는 최적지""라고 덧붙였다. 강서구의회도 전날 열린 정례회에서 해수부와 관련 기관의 부산 통합 이전을 촉구하는 건의안을 채택했다. 건의안을 대표 발의한 더불어민주당 김정용 의원은 강서구 부산신항 인근에 항만 물류와 해운 관련 핵심부서를 우선 배치해야 한다고 촉구했다. 김 의원은 ""해양 수산 정책의 주요 현장은 부산을 포함한 남해안 지역에 집중돼 있기 때문에 현장 중심의 집행을 위해서는 부산으로 통합 이전이 불가피하다""고 말했다. 부산항만공사가 있는 중구 역시 유치전에 뛰어들었다. 중구 관계자는 ""중앙동에 해운, 해양 관련 기관이 밀집해 있으며, 큰 규모의 건물이 많아 리모델링한다면 해수부가 빠르게 이전해 올 수 있는 여건이 형성돼 있다""며 ""해양 관련 인프라가 집적된 영도구나 부산역이 있는 동구의 사이에 있기 때문에 입지도 좋다""고 말했다. 이어 ""과거 시청, 법원이 이전하면서 주민들이 느끼는 상실감이 큰 상황인데 해수부가 이전해온다면 좋을 것""이라고 덧붙였다. 이외에도 영도구 해양클러스터 지구와 남구 문현혁신도시 등도 거론된다. 지자체들이 이처럼 해수부 유치전에 일찌"
https://www.yna.co.kr/view/AKR20250610087800530,"'태안화력 사고 다신 없게'…노동부, 전국 화력발전 감독 돌입","태안화력에 특별감독 준하는 감독·전국 석탄화력은 산업안전 분야 기획감독 (서울=연합뉴스) 김은경 기자 = 고용노동부가 10일 태안화력발전소 등 전국 석탄화력발전소에 대한 감독을 개시했다. 먼저 지난 2일 사망사고가 발생한 한국서부발전㈜ 태안발전본부, 한전KPS, 협력업체에 대해서는 특별감독에 준하는 고강도 감독에 돌입했다. 태안발전본부 등에는 각 분야의 감독관 29명과 한국산업안전보건공단 직원 6명 등 총 35명으로 구성된 대규모 감독반을 투입해 산업안전과 근로기준 합동 감독을 진행한다. 회전기계 등 유해·위험 기계의 안전조치 실태 및 기계 운전 시작 전 위험방지 조치 여부를 중점 점검하는 등 산업안전보건법 전반을 살펴보고, 노동관계법 전반을 면밀히 감독할 계획이다. 감독 결과 법 위반사항이 확인될 경우에는 처벌을 포함해 엄중하게 조치할 방침이다. 태안화력발전소와 작업방식 및 설비가 유사한 전국의 15개 석탄화력발전소와 협력업체들에 대한 산업안전 분야 기획 감독도 동시에 시작했다. 석탄화력발전소에서 반복 발생하는 다양한 유형의 중대재해 사고 재발을 방지하기 위해 과거 중대재해 원인 및 감독·점검에서 지적된 문제를 집중적으로 살펴보는 등 산업안전보건법 전반을 감독한다. 이번 감독에서는 법 위반 사항을 엄중히 조치하는 데 더해 법령상 의무가 아니더라도 실질적인 안전수준 제고에 필요하다고 판단되는 사항을 적극적으로 개선 권고할 예정이다. 노동부는 감독 과정에서 적발된 위법 사항이나 개선 권고 사항은 반드시 시정되도록 지속 관리할 계획이다. 필요한 경우 안전진단명령 등을 통한 사업장 안전도 제고 방안도 적극적으로 추진한다. bookmania@yna.co.kr"
https://www.yna.co.kr/view/AKR20250610060153004,조계종 회의장 화재 완진…'외부 노출' 문화유산 8점 이송(종합2보),"사찰 옆 회의장 천장서 발화…스님 등 300명 대피 국보·보물 피해 없어…유산 8점은 국립고궁박물관으로 (서울=연합뉴스) 이세원 이율립 기자 = 10일 오전 10시 22분께 서울 종로구 수송동의 조계종 내 건물에서 난 불이 약 1시간 30분 만에 완전히 꺼졌다. 소방 당국은 오전 11시 57분께 대응 1단계를 해제하며 완진을 선언했다. 진화에는 소방 차량 35대와 인력 142명이 동원됐다. 불은 조계사 사찰 옆 4층 규모 한국불교역사문화기념관의 2층 국제회의장 천장에서 시작됐다. 다행히 문화재가 다수 있는 한국불교중앙박물관이나 조계사까지 옮겨붙지는 않았다. 국제회의장에 있던 시민과 스님 등 100명과 기념관에 있던 200명 등 총 300명이 스스로 대피하며 인명피해는 없었다. 소방 당국은 천장 에어컨에서 불꽃과 함께 불이 시작됐다는 목격자 진술을 토대로 화재 원인을 조사 중이다. 이번 불은 불교중앙박물관에서 기획전 '호선(毫仙) 의겸(義謙): 붓끝에 나투신 부처님'을 위해 전국 사찰의 문화유산 다수를 보관 중인 가운데 발생했다. 박물관에는 국보인 순천 송광사 영산회상도 및 팔상도와 보물인 여수 흥국사 십육나한도을 비롯한 국보 9점·보물 9점 등 총 33점이 전시 중이었다. 불교중앙박물관장인 서봉스님은 언론 브리핑에서 ""다행히 화재가 전시관과 수장고로 이어지지 않아 안전하게 잘 보존됐다""고 말했다. 실제 국보와 보물급 유물은 모두 유리 차단막 내부에 전시돼 있어 손상이 없었던 것으로 전해졌다. 다만 33점 중 외부에 노출됐던 지정 문화유산 1점과 비지정 문화유산 7점 등 8점은 화염·연기 영향 가능성에 국립고궁박물관 수장고로 옮겨졌다. 서봉스님은 ""박물관의 안전과 보안이 확보됐을 때 다시 (문화유산들을) 모실 것""이라고 말했다. 2yulrip@yna.co.kr"
https://www.yna.co.kr/view/AKR20250610089100007,매킬로이·셰플러 다음 메이저 주인공은…US오픈 12일 개막,"LIV 디섐보 타이틀 방어전…임성재·김시우·안병훈·김주형 출격 (서울=연합뉴스) 최송아 기자 = 스코티 셰플러(미국)나 로리 매킬로이(북아일랜드)의 시즌 두 번째 메이저 대회 제패일까, 새로운 주인공의 탄생일까. 남자 골프 시즌 세 번째 메이저 대회인 제125회 US오픈이 12일(현지시간) 막을 올린다. 나흘간 미국 펜실베이니아주 오크몬트의 오크몬트 컨트리클럽(파70·7천372야드)에서 열리는 이번 대회엔 미국 안팎에서 진행된 예선 통과자를 포함한 156명이 출전해 샷 대결에 나선다. US오픈 총상금은 지난해 메이저 대회 중 가장 높은 2천150만달러(약 292억7천만원)였다. 올해 상금은 아직 발표되지 않았다. 현재 세계랭킹 1위, 2위를 달리고 올해 앞선 두 차례 메이저 대회를 양분한 셰플러와 매킬로이의 행보가 이번 대회에도 단연 최대 관심사다. 시즌 첫 번째 메이저 대회인 4월 마스터스 토너먼트에서는 매킬로이가 정상에 오르며 4대 메이저 대회에서 모두 우승하는 '커리어 그랜드 슬램'을 완성했고, 두 번째 메이저 대회인 지난달 PGA 챔피언십에선 셰플러가 우승을 차지했다. 셰플러는 지난달 초 더CJ컵 바이런 넬슨에서 미국프로골프(PGA) 투어 시즌 첫 승을 거둔 뒤 PGA 챔피언십을 제패했고 그 직후 찰스 슈와브 챌린지에선 공동 4위에 올랐다. 이어 출전한 이달 초 메모리얼 토너먼트에서 다시 정상에 올라 기세가 오를 대로 올랐다. 최근 4개 출전 대회에서 세 차례 우승, 한 차례 4위다. 셰플러가 이번 대회까지 제패하면 커리어 그랜드 슬램에 디오픈만을 남겨두게 된다. PGA 투어 홈페이지와 미국 골프채널이 꼽은 파워 랭킹 모두 셰플러를 1위로 선정했다. 반면 2011년 US오픈 우승자이기도 한 매킬로이는 최근 다소 주춤하다. 마스터스 우승 이후 취리히 클래식에서 공동 12위, 트루이스트 챔피언십에서 공동 7위로 선전했으나 PGA 챔피언십에서 공동 47위에 그쳤고"
https://www.yna.co.kr/view/AKR20250610089000504,"외교부, 'LA 시위' 대응 회의…재외국민 안전대책 점검","""한국 국민 체포·피해 사례 파악된 바 없어"" (서울=연합뉴스) 이상현 기자 = 외교부는 10일 미국 로스앤젤레스(LA)에서 수일째 진행되는 시위와 관련해 재외동포청 및 현지 공관과 합동 상황점검회의를 열어 재외국민 안전 및 보호 대책을 점검했다고 밝혔다. 화상으로 열린 회의를 주재한 윤주석 영사안전국장은 안전공지 등을 통해 현지 국민과 관련 동향을 지속해서 공유하고, 각 기관이 긴밀한 협조 체제하에 재외국민 보호에 만전을 기해달라고 당부했다. 한편 외교부는 이번 이민자 단속 및 반발 시위와 관련해 한국 국민의 체포나 피해 사례는 파악되지 않았다고 전했다. hapyry@yna.co.kr"
https://www.yna.co.kr/view/AKR20250610017551075,"트럼프 장남 'LA폭동 한인자경단' 소환…한인회 ""트라우마 이용말라""(종합)","LA 한인회 성명 발표 ""경솔한 행동…살얼음 같은 시기에 엄청난 위험 초래"" 비판 (로스앤젤레스=연합뉴스) 임미나 특파원 = 미국 로스앤젤레스(LA)에서 도널드 트럼프 행정부의 불법이민자 단속에 반발하는 시위가 수일째 이어지는 가운데, 트럼프 대통령의 장남이 1992년 LA 폭동 사태 당시의 한인 자경단 사진을 올린 것을 두고 LA한인회가 부적절한 행동이라고 9일(현지시간) 비판했다. LA한인회는 이날 발표한 성명에서 ""LA에서 아직까지 소요 사태가 진정되지 않는 가운데, 도널드 트럼프 주니어는 33년 전의 LA 폭동 당시 '루프탑 코리안'을 언급하며, 이번 소요 사태를 조롱하는 게시물을 엑스에 게재하는 경솔함을 보였다""고 지적했다. LA한인회는 이어 ""현 대통령의 장남이자, 약 1천500만명의 팔로워를 보유한 인플루언서이기도 한 그의 행동은 살얼음과 같은 지금 시기에 엄청난 위험을 초래할 수도 있다""고 짚었다. 그러면서 ""한인들의 지난 트라우마를 어떤 목적으로든 절대로, 절대로 이용하지 말 것을 강력히 촉구한다""고 강조했다. 트럼프 대통령의 장남인 도널드 트럼프 주니어는 전날 엑스(X·옛 트위터) 등에 과거 LA 폭동 당시 현장을 담은 사진을 올리고 ""옥상의 한국인들을 다시 위대하게""(Make Rooftop Koreans Great Again!)라고 썼다. 사진기자 강형원 씨는 연합뉴스에 보낸 이메일에서 이 사진은 자신이 지역 일간지 LA타임스에서 일할 때 찍은 사진이라고 밝히면서 1992년 5월 1일 LA 폭동 3일째 아침 한인타운의 한 마트 빌딩 옥상에서 전날 밤새 건물을 지킨 한인 남성이 총기를 점검하고 있는 모습을 찍은 것이라고 설명했다. 1992년 발생한 LA 폭동 당시 폭도들의 표적이 돼 약탈·방화 등 피해를 본 한인들은 총기로 무장한 채 자경단을 꾸려 한인타운을 지켰고, 현지인들에게 '루프탑 코리안'으로 불렸다. 트럼프 주니어가 한인 자경단의 사진을 올린 것은 무법 상태였던 33년"
https://www.yna.co.kr/view/AKR20250610080851009,"화웨이 CEO ""어센드칩, 美보다 한세대 뒤져…美, 우리성과 과장""(종합)","런정페이, 인민일보 인터뷰…트럼프 행정부 '어센드칩 통제' 관련 언급 ""기초이론 없이 美 못 따라가…매년 R&D 투자 34조원 중 11조원 기초연구 투입"" (서울=연합뉴스) 권수현 기자 = 중국 최대 통신장비 업체 화웨이 창업자 겸 최고경영자(CEO) 런정페이가 자사 인공지능(AI) 칩 '어센드'와 관련해 미국이 성과를 과장하고 있다며 ""화웨이 칩은 여전히 미국보다 한 세대 뒤처져 있다""고 말했다. 런 CEO는 이날 중국 공산당 기관지 인민일보와의 인터뷰에서 어센드 칩에 대한 미국의 수출통제 조치의 영향에 대한 질문에 ""중국에서 칩을 만드는 회사는 많고 그 가운데 다수 기업이 잘하고 있으며 화웨이는 그중 하나""라며 ""미국은 화웨이의 성과를 과장했다""고 답했다. 그는 이어 ""화웨이는 아직 그렇게 대단하지 않으며 열심히 해야 그들의 평가에 도달할 수 있다""며 ""우리의 단일 칩은 여전히 미국보다 한 세대 뒤처져 있다""고 강조했다. 런 CEO의 이런 발언은 앞서 지난달 미국 정부가 화웨이의 어센드 칩을 세계 모든 국가가 사용해선 안 된다는 방침을 발표한 데 대한 것이다. 미국 상무부 산업안보국(BIS)은 지난달 13일 ""전 세계 어디서든 화웨이의 어센드 칩을 사용하면 미국의 수출통제를 위반하는 게 될 것""이라고 밝혔다. 이에 중국은 ""일방적 괴롭힘""이라고 비난하며 이런 조치를 실행한 조직·개인에 법적 책임을 물을 것이라고 경고했다. 런 CEO는 또한 미국의 제재 속에 고성능 칩을 개발하기 위해 어떤 노력을 기울이는지에 대해서도 언급했다. 그는 ""우리는 수학으로 물리학을 보완하고, 비(非) 무어의 법칙으로 무어의 법칙(반도체 성능이 18∼24개월마다 2배로 증가한다는 관측)을 보완하며, 클러스터컴퓨팅으로 단일 칩을 보완한다""면서 ""이를 통해 결과적으로는 실용적인 상태를 달성할 수 있다""고 설명했다. 이와 관련해 어려운 점이 있느냐는 질문에 런 CEO는 ""언제는 어려움이 없었겠느냐""고 반문하면"
https://www.yna.co.kr/view/AKR20250610087900062,강원특별자치도 출범 2주년 기념…11∼16일 레저 할인 '대축제',"(춘천=연합뉴스) 강태현 기자 = 강원특별자치도 출범 2주년을 맞아 오는 11∼16일 레저 할인 이벤트가 열린다. 강원관광재단은 도내 주요 관광지에서 사용할 수 있는 레저 입장권과 체험 티켓을 최대 60% 할인(최대 6만1천100원 할인)한 가격에 제공하는 이벤트를 진행한다고 10일 밝혔다. 일자별 선착순으로 한정 판매하며 국내 대표 숙박·여행 플랫폼 '여기어때' 앱을 통해 참여할 수 있다. 할인 대상은 도내 주요 레저·체험 시설로 가족·친구·연인과 함께 즐길 수 있는 활동 중심 콘텐츠로 구성했다. 쿠폰 배부는 매일 오전 11시 선착순으로 열리며 당일 소진 시 조기 마감된다. 6월은 '강원 관광 숙박 대전'의 특별 확대 운영 기간으로, 이달의 추천 여행지인 고성·영월을 중심으로 13개 시군에서 지역별 숙박 할인 쿠폰이 순차적으로 추가 배포된다. 여행객들은 레저 할인 혜택과 함께 지역 숙소 예약 시에도 추가 할인 혜택을 함께 누릴 수 있다. 도와 재단, 18개 시군은 이번 이벤트를 통해 숙박과 체험을 결합한 체류형 관광 소비 활성화를 기대한다. 최성현 강원관광재단 대표이사는 ""강원특별자치도 출범 2주년을 기념해 보다 많은 여행객이 강원의 다채로운 즐길 거리를 합리적인 가격에 경험할 수 있도록 기획한 이벤트""라며 ""지역별 쿠폰 확대로 더 많은 시군의 관광 자원이 활성화되기를 기대한다""고 말했다. taetae@yna.co.kr"
https://www.yna.co.kr/view/AKR20250610081352009,"시진핑, 李대통령과 통화서 ""한중관계 더 높은 수준 발전해야""(종합)","中신화통신 보도…""다자주의·자유무역 함께 수호, 쌍방 핵심이익 존중해야"" (서울=연합뉴스) 이봉석 권수현 기자 = 시진핑 중국 국가주석이 10일 이재명 대통령과 첫 통화에서 한중 전략적 협력 동반자 관계를 더 높은 수준으로 발전시켜야 한다고 강조했다. 중국 관영 신화통신에 따르면 시 주석은 이날 오전 통화에서 이 대통령의 당선을 다시 한번 축하한다면서 이같이 말했다. 시 주석은 ""중한은 옮겨갈 수 없는 가까운 이웃""이라면서 ""수교 33년간 양국은 이념과 사회 제도 차이를 초월해 각 분야의 교류와 협력을 적극 추진하고 상호 성취와 공동 발전을 이뤘다""고 평가했다. 그러면서 ""건강하고 안정적이며 지속적으로 심화하는 중한 관계는 시대 발전 흐름에 부합하고 양국 국민의 근본 이익에도 부합하며, 지역 및 세계의 평화와 안정, 발전, 번영에도 이롭다""고 말했다. 이어 ""중한 수교의 초심을 지키고 선린우호의 방향을 확고히 견지하며, 상호 이익과 윈-윈(Win-win) 목표를 고수해 중한 전략적 협력 동반자 관계를 더 높은 수준으로 발전시켜 양국 국민에게 더 많은 혜택을 가져다주며, 혼란으로 뒤엉킨 지역 및 국제 정세에 더욱 확실성을 불어넣어야 한다""고 강조했다. 또 ""각계각층의 교류를 강화해 전략적 상호 신뢰를 증진해야 한다""며 ""양자 협력과 다자간 조율을 긴밀히 하고 다자주의와 자유무역을 공동으로 수호하며, 글로벌 및 지역 산업 공급망의 안정과 원활함을 보장해야 한다""고 했다. 시 주석은 아울러 ""문화 교류를 심화하고 상호 이해를 증진하며 여론의 토대를 다져 중한 우호가 양국 국민의 마음속에 뿌리내리게 해야 한다""며 ""쌍방의 핵심 이익과 중대한 관심사를 존중하고 양자 관계의 큰 방향을 확고히 해 중한 관계가 항상 올바른 궤도를 따라 발전하도록 보장해야 한다""고 강조했다. 이에 이 대통령은 ""한중은 지리적으로 가깝고 오랜 교류 역사가 있으며, 경제·무역·문화적으로 긴밀하게 연결돼 있다""면서 시 주석의 말에"
